ID,y
4129,112.79
4134,110.16
4137,94.96
4141,103.77
4142,95.67
4144,96.58
4145,104.20
4146,99.14
4150,94.17
4151,75.35
4154,93.76
4156,96.50
4157,111.58
4159,112.64
4160,94.59
4161,112.87
4168,95.23
4171,103.47
4172,107.93
4173,96.03
4175,89.52
4176,104.06
4177,96.58
4178,97.97
4179,91.85
4181,113.96
4183,96.97
4184,116.17
4185,94.40
4186,111.00
4188,124.16
4190,113.32
4192,93.36
4193,92.45
4194,113.88
4195,95.79
4196,78.12
4202,97.40
4203,104.28
4208,95.31
4209,116.04
4210,93.37
4211,113.77
4212,119.48
4214,107.03
4215,94.43
4216,112.33
4217,93.74
4219,96.27
4222,113.11
4224,71.04
4231,105.68
4232,96.97
4234,92.06
4236,96.57
4237,103.49
4240,91.85
4242,107.56
4243,96.65
4247,96.08
4248,113.92
4249,87.39
4254,101.96
4263,91.69
4265,111.36
4267,115.43
4268,112.18
4271,113.44
4272,94.85
4273,114.09
4274,95.85
4276,95.84
4278,96.24
4280,94.38
4281,113.79
4283,100.13
4284,113.42
4285,98.00
4286,110.97
4287,93.47
4288,116.99
4289,92.05
4290,84.54
4293,92.81
4296,110.65
4297,96.24
4299,90.39
4303,113.04
4310,96.38
4312,104.39
4318,104.74
4320,112.90
4322,97.06
4323,123.54
4325,106.62
4326,114.94
4328,105.63
4330,106.08
4332,111.53
4333,92.80
4335,93.23
4336,113.49
4338,107.32
4341,95.59
4342,106.93
4344,104.48
4347,99.93
4348,105.71
4351,114.11
4352,96.53
4353,114.55
4355,105.03
4356,93.97
4359,102.07
4360,97.79
4361,94.95
4364,97.64
4365,106.20
4368,95.96
4372,95.32
4374,91.78
4376,98.51
4377,104.18
4380,95.80
4383,112.88
4384,97.51
4385,104.48
4389,94.66
4391,96.60
4392,113.62
4393,93.47
4395,94.39
4396,115.38
4398,113.00
4399,113.06
4401,95.38
4406,96.58
4408,108.55
4412,105.80
4415,93.91
4418,115.90
4419,91.87
4420,78.45
4422,114.71
4423,91.87
4425,95.30
4428,114.15
4431,114.93
4434,88.79
4436,96.89
4437,112.95
4439,118.75
4440,97.89
4441,115.17
4444,97.58
4445,108.48
4446,96.25
4447,115.22
4452,104.80
4456,111.88
4457,93.49
4458,110.70
4460,94.14
4461,118.63
4462,99.57
4465,107.29
4466,105.85
4468,98.70
4469,106.98
4472,115.85
4475,95.22
4478,96.62
4479,115.68
4480,92.62
4483,81.23
4484,95.54
4485,107.21
4486,97.49
4488,95.21
4489,107.81
4490,96.54
4491,105.82
4492,99.17
4493,111.44
4494,96.87
4495,102.54
4498,75.68
4499,97.24
4500,101.43
4503,113.62
4505,107.99
4506,94.24
4507,96.29
4508,105.07
4510,114.89
4511,93.56
4513,97.88
4516,77.84
4519,98.05
4521,96.98
4531,97.17
4532,79.66
4533,98.56
4534,115.08
4536,105.12
4537,93.63
4539,99.71
4542,104.50
4545,93.99
4549,94.68
4551,96.21
4554,102.79
4556,111.01
4559,117.37
4561,114.41
4562,109.60
4566,118.71
4569,96.64
4570,115.68
4573,95.62
4574,104.50
4575,97.95
4577,96.48
4578,114.38
4580,113.37
4582,91.09
4583,114.99
4585,96.83
4587,105.21
4595,94.76
4596,114.35
4601,97.58
4602,116.28
4603,96.39
4605,116.22
4606,92.15
4607,120.85
4608,97.40
4610,97.01
4613,105.34
4617,96.34
4618,113.34
4619,94.35
4620,96.16
4622,107.86
4625,94.44
4626,105.28
4627,97.33
4629,96.69
4631,96.07
4633,105.29
4634,123.62
4635,96.17
4639,94.62
4640,103.59
4642,105.51
4644,117.00
4646,105.32
4647,98.28
4648,80.81
4649,97.45
4650,115.62
4655,94.87
4660,95.08
4661,120.12
4662,89.91
4663,116.38
4665,98.09
4666,113.51
4667,106.64
4668,96.65
4670,94.89
4671,113.48
4672,99.22
4673,105.83
4675,107.71
4676,95.32
4677,111.70
4680,96.62
4682,93.82
4683,118.69
4685,106.30
4686,97.61
4688,115.49
4690,112.82
4692,114.71
4693,93.79
4697,95.28
4700,114.03
4702,111.28
4707,118.85
4708,94.92
4710,78.56
4716,95.73
4717,96.52
4718,97.83
4720,96.93
4721,75.42
4723,98.29
4726,115.35
4727,94.98
4729,97.23
4731,99.06
4732,113.81
4735,101.16
4736,107.11
4737,96.96
4738,113.00
4739,114.22
4744,106.51
4747,96.30
4749,113.56
4750,95.00
4752,115.61
4755,99.13
4756,105.39
4757,115.75
4758,96.83
4759,105.85
4763,97.67
4764,104.62
4765,94.69
4766,96.10
4767,115.84
4769,115.13
4770,93.82
4771,80.33
4772,105.88
4774,116.28
4776,117.88
4777,113.32
4778,98.27
4780,98.22
4784,97.75
4786,95.38
4787,79.89
4788,97.19
4789,115.68
4791,107.58
4792,96.47
4795,115.20
4796,96.93
4803,96.48
4805,98.29
4807,94.30
4809,96.99
4816,97.59
4817,79.19
4818,94.27
4820,97.32
4821,104.27
4823,116.29
4824,99.03
4825,116.38
4829,102.70
4830,99.49
4831,116.54
4833,106.98
4836,98.61
4837,115.74
4838,95.34
4840,98.73
4841,79.57
4842,94.44
4843,116.24
4844,94.99
4849,115.70
4851,108.12
4852,101.74
4858,95.25
4860,99.55
4863,115.59
4864,96.77
4865,113.01
4867,113.48
4868,95.56
4869,114.33
4873,93.66
4875,97.71
4876,115.01
4877,95.45
4878,114.00
4880,79.78
4886,115.08
4888,105.68
4889,99.96
4890,118.49
4893,97.77
4895,95.88
4896,106.29
4899,95.02
4901,99.95
4902,110.68
4903,97.99
4904,115.87
4910,99.46
4912,96.38
4915,97.99
4916,103.55
4917,92.95
4920,106.15
4927,106.32
4928,96.06
4931,107.41
4934,95.40
4936,96.60
4939,113.69
4942,117.04
4943,99.42
4944,103.38
4945,96.24
4947,113.99
4948,97.41
4951,96.60
4952,115.96
4953,92.85
4956,98.09
4957,117.12
4958,93.94
4960,92.31
4968,94.68
4969,109.31
4971,103.08
4973,117.33
4975,117.18
4976,97.78
4978,96.18
4979,113.27
4982,99.00
4983,114.71
4984,101.74
4985,119.68
4986,95.84
4987,120.68
4988,98.90
4994,94.51
4995,98.87
5002,80.40
5004,94.72
5005,103.57
5006,99.32
5007,106.05
5009,115.08
5011,117.40
5014,97.60
5015,103.71
5018,98.10
5019,116.07
5020,94.66
5021,115.46
5022,99.95
5023,91.68
5025,99.21
5032,99.72
5034,100.59
5036,92.84
5038,98.29
5039,116.77
5046,97.45
5049,116.13
5051,96.37
5052,94.32
5053,116.76
5054,98.96
5055,96.44
5057,94.91
5059,96.59
5062,100.40
5063,118.11
5065,115.42
5069,96.63
5071,98.29
5074,117.06
5075,96.43
5076,110.65
5077,79.77
5079,103.00
5080,95.28
5081,116.87
5083,105.81
5088,108.13
5089,97.50
5093,113.68
5094,104.95
5095,101.58
5099,113.51
5101,116.12
5103,103.32
5104,94.39
5105,115.97
5107,94.59
5108,113.30
5109,93.80
5111,95.34
5112,113.43
5113,97.31
5114,109.05
5115,96.34
5118,98.95
5122,97.83
5123,77.73
5125,94.32
5127,105.60
5128,97.57
5129,118.49
5132,98.29
5134,113.87
5135,95.34
5137,116.28
5142,93.91
5143,100.69
5144,97.22
5148,95.67
5149,93.47
5150,105.10
5154,78.80
5155,93.35
5159,90.87
5164,97.08
5165,113.63
5166,95.28
5167,120.08
5169,93.23
5171,92.02
5172,114.05
5176,95.01
5184,112.94
5185,92.46
5186,114.92
5188,106.39
5189,113.57
5190,96.12
5191,113.68
5193,114.10
5196,92.72
5199,76.63
5200,105.68
5203,93.04
5204,113.12
5205,92.71
5207,94.38
5208,108.88
5212,98.24
5214,101.68
5218,93.87
5220,96.86
5222,92.61
5224,97.01
5225,105.44
5227,111.62
5229,105.66
5232,93.32
5233,118.64
5234,102.83
5237,115.89
5239,120.15
5240,92.32
5241,115.22
5244,94.09
5248,112.69
5251,91.55
5253,96.08
5255,99.51
5256,104.33
5257,95.98
5259,95.49
5260,112.46
5266,95.02
5268,95.71
5275,115.94
5276,113.56
5277,97.62
5279,99.01
5280,105.69
5281,97.35
5283,101.48
5284,81.31
5285,98.14
5286,101.87
5287,94.34
5289,97.52
5290,114.27
5292,109.25
5293,95.33
5294,102.29
5297,96.05
5299,106.30
5302,98.24
5305,76.26
5306,100.26
5308,95.95
5309,97.69
5310,115.79
5312,114.27
5316,117.30
5317,96.79
5319,78.84
5320,98.48
5323,95.50
5329,114.05
5331,114.46
5334,112.76
5336,115.17
5338,106.66
5341,99.55
5345,99.48
5348,96.82
5349,114.34
5355,107.53
5356,95.08
5360,108.98
5362,112.16
5364,115.43
5366,108.25
5367,94.27
5368,93.91
5370,93.95
5371,79.34
5373,105.76
5375,116.13
5376,93.24
5378,115.17
5379,100.09
5383,95.52
5384,104.10
5389,112.43
5391,78.62
5393,110.14
5395,118.40
5397,113.02
5398,94.36
5399,115.01
5401,119.43
5402,93.96
5403,117.75
5404,99.11
5407,79.96
5408,93.81
5413,112.66
5414,96.83
5417,95.19
5418,109.46
5420,116.69
5421,93.48
5424,96.15
5425,113.52
5426,96.37
5429,116.04
5431,92.28
5437,103.51
5440,90.45
5444,108.92
5446,101.70
5447,95.14
5451,97.73
5452,128.04
5455,103.23
5456,97.69
5458,96.06
5459,113.49
5460,97.60
5462,97.28
5463,115.39
5464,97.80
5465,115.96
5466,98.67
5467,107.46
5468,93.53
5469,116.83
5472,95.17
5474,97.24
5475,107.20
5476,98.19
5479,105.83
5480,116.68
5482,114.14
5485,96.88
5486,120.85
5488,82.45
5495,106.15
5496,97.30
5497,114.22
5499,114.06
5503,94.31
5504,100.16
5507,98.24
5509,96.27
5511,95.25
5512,112.81
5516,115.67
5517,98.03
5518,105.32
5521,98.00
5522,105.29
5527,98.05
5528,93.75
5529,112.82
5532,101.59
5533,114.69
5535,106.00
5536,105.45
5540,91.98
5547,98.66
5548,114.57
5550,79.28
5551,96.26
5554,115.16
5555,94.77
5559,110.00
5560,93.52
5561,115.44
5562,93.86
5563,115.24
5565,82.69
5566,97.19
5567,107.60
5568,92.49
5572,96.81
5574,96.21
5576,95.53
5579,114.81
5580,78.26
5581,96.71
5583,94.83
5584,117.64
5586,114.43
5587,93.75
5589,103.07
5591,104.28
5592,92.69
5593,114.45
5594,96.96
5595,80.59
5596,115.34
5597,113.41
5598,118.69
5599,95.72
5602,114.99
5603,96.97
5605,92.96
5607,94.55
5608,114.07
5609,97.79
5610,95.93
5612,95.74
5613,113.89
5614,96.21
5616,96.05
5621,98.37
5623,98.17
5628,119.81
5629,94.42
5631,99.26
5633,106.68
5638,105.23
5639,101.13
5640,108.05
5645,97.45
5646,80.46
5649,96.19
5653,115.58
5655,114.74
5656,96.79
5658,97.10
5662,118.68
5663,93.75
5667,93.36
5670,95.85
5671,102.93
5672,98.29
5673,105.90
5674,98.06
5675,105.90
5676,99.47
5679,115.87
5683,115.21
5687,96.21
5688,78.40
5690,95.52
5691,114.50
5692,97.00
5693,118.06
5694,96.95
5697,115.44
5698,93.27
5699,115.26
5704,97.01
5707,115.92
5709,101.59
5710,95.75
5714,97.04
5718,96.16
5721,95.74
5723,98.09
5724,114.58
5725,95.06
5726,107.55
5729,98.85
5730,105.53
5731,97.07
5733,78.28
5736,94.90
5741,105.36
5745,115.39
5747,94.38
5748,107.50
5750,116.42
5751,98.51
5752,96.34
5754,95.98
5755,97.90
5757,98.84
5758,119.99
5760,105.82
5762,104.31
5766,114.87
5768,99.21
5769,122.85
5770,96.35
5771,114.16
5772,95.79
5773,114.09
5774,96.70
5776,94.91
5777,115.39
5778,98.50
5780,115.82
5782,93.97
5783,76.51
5784,99.51
5786,97.07
5788,97.34
5789,113.89
5790,96.22
5791,106.23
5793,106.44
5794,96.17
5796,119.68
5797,95.91
5801,94.67
5803,96.42
5804,114.04
5805,95.43
5806,79.26
5808,115.33
5813,97.50
5815,96.44
5816,110.68
5822,99.24
5823,116.18
5825,108.31
5827,112.54
5829,103.46
5830,102.40
5831,112.84
5832,98.13
5833,115.37
5837,120.80
5838,97.69
5839,94.84
5842,108.42
5844,113.45
5845,100.71
5846,111.95
5848,80.50
5850,117.34
5851,95.94
5853,99.36
5854,107.02
5858,108.45
5860,116.31
5864,105.71
5866,97.06
5867,116.19
5868,98.44
5869,115.50
5870,95.43
5871,115.54
5874,114.47
5876,114.59
5877,94.73
5878,96.17
5879,115.92
5880,98.12
5884,92.19
5886,113.90
5890,108.56
5896,102.03
5897,105.71
5898,99.44
5901,106.87
5903,116.51
5906,96.47
5908,116.97
5909,93.20
5910,114.43
5911,97.70
5912,115.97
5914,114.54
5919,117.25
5924,101.02
5926,96.71
5929,108.83
5930,95.68
5932,98.62
5933,118.70
5934,99.02
5935,116.55
5936,97.97
5937,115.12
5938,95.88
5939,114.18
5942,108.13
5943,96.65
5944,108.03
5946,115.69
5951,96.15
5953,104.10
5954,97.37
5957,104.78
5961,99.16
5962,106.08
5964,78.48
5965,97.21
5968,113.96
5969,95.95
5974,96.83
5975,113.83
5978,79.25
5981,105.48
5982,100.39
5983,114.66
5989,115.45
5991,96.51
5992,106.08
5995,100.09
5996,104.67
5997,115.19
5998,96.72
5999,76.39
6001,112.99
6002,100.95
6003,107.89
6004,97.46
6006,115.19
6007,95.21
6011,102.36
6012,107.35
6014,97.21
6015,103.22
6016,95.91
6017,114.19
6018,98.99
6024,99.43
6025,107.05
6026,115.49
6028,115.47
6029,80.79
6030,98.25
6036,114.08
6040,95.18
6041,115.25
6042,96.60
6044,97.09
6045,106.01
6047,105.86
6048,96.64
6049,115.71
6051,118.49
6052,117.50
6053,94.29
6054,112.35
6058,111.40
6059,96.80
6062,98.70
6063,118.50
6064,105.35
6065,95.22
6067,97.60
6068,115.89
6070,106.01
6071,106.40
6072,113.56
6080,113.58
6081,97.82
6084,105.64
6087,97.81
6089,106.00
6092,113.60
6094,97.19
6095,115.51
6097,113.66
6100,94.68
6104,109.08
6105,96.01
6106,114.82
6107,82.68
6108,97.93
6109,113.63
6110,95.36
6114,113.64
6116,95.41
6117,107.44
6118,98.27
6123,79.26
6125,116.21
6128,95.63
6130,102.38
6132,113.92
6137,78.07
6139,119.32
6140,99.32
6141,113.48
6142,104.39
6144,114.22
6145,96.00
6146,98.99
6149,94.43
6156,98.30
6159,115.29
6160,99.36
6162,105.99
6164,113.89
6165,95.52
6168,78.31
6169,115.31
6170,95.36
6171,117.99
6172,96.56
6173,118.86
6176,98.98
6177,93.26
6178,97.28
6180,96.45
6181,106.19
6182,93.73
6185,95.65
6186,112.09
6188,114.51
6189,99.49
6192,105.83
6193,96.15
6194,106.29
6195,94.33
6196,118.64
6197,94.80
6201,114.24
6202,97.04
6203,115.79
6204,95.85
6207,121.36
6209,96.95
6210,96.12
6211,115.87
6213,116.38
6216,95.73
6217,97.28
6219,96.16
6222,80.67
6223,95.05
6235,98.43
6240,97.64
6242,94.68
6247,98.42
6251,115.22
6254,115.64
6255,95.12
6260,103.84
6261,97.37
6262,108.55
6264,114.61
6269,106.52
6271,109.11
6275,114.25
6276,98.30
6278,102.24
6279,115.68
6281,119.47
6284,98.04
6286,94.96
6287,74.32
6288,95.70
6292,95.58
6293,96.10
6295,90.42
6298,115.71
6300,113.60
6304,106.13
6308,114.80
6310,97.12
6312,114.00
6320,97.46
6324,94.63
6325,117.28
6330,96.07
6336,116.50
6340,108.27
6341,98.62
6342,103.74
6344,94.10
6345,116.06
6347,115.34
6348,97.45
6349,115.80
6351,80.37
6353,117.38
6354,97.00
6357,100.66
6358,105.73
6360,102.87
6363,120.39
6364,94.87
6368,115.05
6370,94.95
6371,97.25
6377,96.16
6379,94.30
6381,97.51
6382,78.01
6383,113.46
6388,115.83
6390,110.93
6392,101.86
6393,98.46
6395,95.00
6398,103.43
6401,77.82
6402,92.43
6403,112.35
6405,96.38
6406,93.84
6407,113.84
6409,104.28
6411,91.16
6413,95.89
6416,109.62
6417,93.72
6418,94.40
6419,120.02
6420,113.61
6426,112.43
6429,89.34
6430,93.73
6431,112.40
6432,95.41
6434,97.10
6437,113.54
6438,95.14
6439,102.64
6440,95.41
6441,94.14
6442,112.29
6443,104.43
6445,93.02
6448,115.27
6450,113.49
6453,95.26
6455,92.71
6457,94.85
6458,114.79
6461,95.70
6464,113.42
6467,94.98
6469,97.06
6470,78.08
6471,97.98
6473,102.89
6474,92.88
6479,95.56
6481,94.46
6484,112.87
6495,94.39
6496,111.48
6505,109.60
6506,98.00
6508,97.64
6509,94.26
6510,104.62
6512,103.85
6513,95.86
6514,114.84
6515,94.56
6519,94.67
6521,95.30
6523,78.51
6525,107.04
6526,95.14
6528,96.21
6529,113.45
6531,106.81
6533,104.54
6534,93.79
6535,114.08
6536,94.22
6537,112.39
6540,95.32
6541,113.75
6547,99.09
6548,111.46
6551,115.82
6553,110.36
6555,104.55
6556,97.07
6561,78.15
6564,94.44
6565,114.13
6568,92.81
6569,112.52
6573,102.30
6574,96.84
6577,114.28
6579,118.81
6581,95.78
6582,113.32
6585,110.94
6586,92.86
6589,106.91
6590,78.78
6593,91.23
6594,114.24
6595,91.29
6599,95.39
6600,96.61
6601,117.31
6602,93.35
6603,115.55
6604,94.21
6607,105.06
6608,107.43
6609,95.95
6611,92.39
6613,112.60
6614,96.02
6616,96.87
6617,112.61
6618,96.63
6619,102.68
6621,104.67
6627,104.41
6629,109.77
6631,79.10
6634,97.11
6636,96.74
6638,92.94
6639,112.65
6641,114.96
6642,97.06
6651,115.73
6654,77.19
6657,98.93
6663,94.90
6665,108.98
6666,98.07
6668,96.43
6669,105.69
6670,96.11
6671,90.65
6673,97.11
6675,95.78
6676,79.05
6677,95.67
6679,96.86
6680,115.89
6681,104.93
6685,105.23
6688,94.67
6689,91.63
6690,109.17
6692,112.74
6693,95.43
6694,94.00
6698,119.94
6699,93.66
6700,110.36
6701,95.29
6702,113.14
6704,91.66
6707,109.33
6712,116.04
6713,95.04
6715,99.50
6721,112.32
6722,95.13
6723,115.36
6724,96.25
6725,120.19
6731,113.95
6735,80.00
6736,100.18
6737,111.22
6738,95.42
6739,107.26
6741,104.82
6743,93.89
6745,96.57
6747,114.14
6749,96.57
6750,105.22
6751,119.08
6752,102.88
6753,112.85
6755,120.92
6756,95.18
6757,105.08
6759,115.36
6761,95.68
6763,98.50
6764,121.93
6765,94.65
6766,113.75
6768,114.63
6771,91.78
6773,96.58
6774,96.14
6778,106.55
6779,99.71
6781,93.06
6784,91.58
6786,94.08
6787,112.82
6790,89.20
6793,104.94
6795,111.25
6798,113.94
6806,101.10
6807,93.86
6810,93.92
6815,110.81
6816,93.13
6817,100.62
6818,94.43
6819,103.64
6820,95.31
6822,96.00
6823,116.18
6824,112.87
6825,96.34
6828,77.24
6829,110.22
6831,110.08
6832,92.26
6833,112.58
6834,96.95
6836,98.23
6837,114.59
6838,90.84
6840,103.87
6843,92.56
6845,90.88
6846,92.20
6847,111.70
6851,111.16
6852,90.62
6853,106.48
6858,96.59
6861,113.15
6863,116.11
6864,78.46
6865,88.35
6866,113.99
6867,95.37
6868,101.00
6869,100.30
6870,112.96
6874,110.28
6875,95.13
6877,112.78
6878,95.76
6880,96.79
6883,109.64
6884,96.88
6886,95.61
6890,93.52
6893,112.81
6894,91.53
6899,112.82
6900,94.07
6904,90.44
6905,111.21
6906,94.05
6910,91.77
6912,105.58
6913,118.00
6920,91.85
6922,95.35
6923,111.48
6926,91.92
6927,112.86
6928,92.42
6931,113.45
6933,93.82
6936,89.99
6937,114.11
6939,112.24
6941,92.84
6942,118.12
6943,94.97
6944,100.17
6945,92.82
6946,108.40
6947,114.36
6949,104.73
6951,102.73
6953,109.79
6954,94.61
6955,113.43
6963,109.86
6964,96.63
6966,94.67
6968,92.66
6970,104.00
6972,116.65
6976,111.10
6978,114.20
6981,103.33
6985,101.98
6986,94.26
6987,106.55
6989,113.00
6991,116.47
6993,115.63
6994,92.79
6995,112.55
6996,95.87
6997,112.20
6998,81.71
7001,110.86
7003,110.50
7006,92.93
7008,103.06
7010,92.31
7011,95.22
7012,112.59
7013,92.50
7014,111.57
7017,100.81
7018,96.32
7019,90.46
7023,93.59
7024,102.13
7025,93.57
7026,113.36
7027,94.16
7028,116.86
7030,111.67
7031,91.25
7033,116.61
7036,92.46
7037,93.74
7039,94.85
7044,94.79
7045,114.96
7046,102.33
7049,106.04
7050,100.28
7051,104.15
7054,110.85
7055,94.26
7057,91.63
7060,113.11
7061,97.26
7063,93.13
7064,111.04
7067,97.12
7071,91.59
7074,101.90
7075,93.72
7078,115.02
7079,90.98
7080,114.50
7081,94.34
7082,114.31
7083,96.41
7085,106.43
7092,105.09
7094,96.36
7100,92.46
7101,110.13
7102,114.42
7104,110.74
7105,97.34
7106,94.41
7107,100.46
7108,75.80
7109,94.50
7110,114.42
7112,94.59
7113,104.04
7114,95.27
7116,113.73
7117,96.70
7118,99.06
7120,94.47
7121,103.37
7123,102.51
7124,94.33
7127,111.77
7131,101.72
7132,95.70
7133,91.86
7134,111.99
7135,90.77
7136,110.28
7137,91.92
7141,95.09
7144,103.94
7147,112.22
7148,93.27
7150,90.73
7151,94.53
7152,102.55
7154,94.67
7156,94.91
7157,101.85
7159,116.75
7161,96.02
7163,94.35
7164,100.26
7167,79.48
7169,101.18
7170,96.23
7173,95.97
7174,102.30
7177,111.66
7178,106.13
7179,94.93
7180,80.36
7181,113.98
7182,93.74
7184,95.69
7185,112.25
7186,92.76
7187,117.40
7188,96.57
7189,113.47
7191,101.90
7193,110.87
7197,98.23
7199,94.16
7200,114.53
7201,91.04
7204,95.40
7207,108.29
7209,116.73
7210,96.20
7211,108.25
7213,92.40
7214,112.60
7216,113.56
7217,96.38
7220,112.67
7224,112.03
7225,94.83
7226,113.58
7227,91.93
7234,112.34
7236,78.55
7239,104.00
7240,93.16
7242,118.63
7244,112.25
7245,90.82
7247,111.79
7248,94.39
7249,116.95
7250,111.42
7251,92.00
7252,114.91
7253,79.57
7256,94.57
7260,97.11
7261,115.48
7264,96.80
7269,113.77
7270,92.91
7273,112.59
7279,92.91
7281,113.25
7284,92.10
7285,108.81
7286,117.30
7287,91.41
7289,95.55
7292,95.34
7293,114.50
7296,92.03
7297,111.83
7298,89.96
7299,117.77
7301,101.87
7304,111.33
7306,121.22
7308,95.63
7309,100.97
7312,94.24
7313,79.82
7314,96.52
7316,97.26
7319,120.65
7321,92.41
7323,95.95
7324,102.87
7325,93.67
7328,100.82
7330,79.56
7334,94.72
7337,111.91
7338,100.38
7339,95.57
7341,94.90
7342,112.88
7344,112.22
7345,110.43
7347,110.53
7349,113.38
7350,93.84
7353,113.36
7355,111.05
7356,95.04
7357,118.27
7358,98.04
7360,93.86
7363,104.37
7364,97.61
7366,96.67
7368,94.82
7369,114.65
7370,94.10
7373,95.22
7374,112.25
7375,98.43
7377,94.91
7379,93.52
7380,114.27
7382,109.24
7383,95.01
7385,98.43
7386,103.79
7391,98.64
7394,104.28
7396,111.69
7397,93.59
7399,95.18
7400,103.57
7403,79.81
7405,113.23
7408,110.34
7414,116.21
7416,103.57
7417,93.32
7419,93.23
7420,98.92
7421,96.34
7422,97.34
7423,104.43
7425,79.56
7430,96.12
7432,94.49
7433,97.92
7434,111.72
7436,111.45
7437,94.07
7438,105.34
7440,108.43
7441,96.80
7442,109.97
7445,112.82
7446,102.12
7448,113.68
7450,96.73
7451,96.28
7454,113.64
7455,93.00
7457,113.15
7459,101.87
7462,96.90
7464,96.33
7465,107.22
7466,95.38
7467,109.05
7469,115.27
7472,94.12
7473,111.86
7479,95.31
7480,104.78
7484,108.56
7491,95.85
7494,108.11
7495,98.25
7501,95.48
7503,95.59
7504,104.25
7505,94.17
7508,112.85
7509,94.88
7510,80.65
7511,112.90
7515,96.58
7516,104.82
7517,97.70
7518,106.98
7519,95.29
7521,99.50
7522,103.15
7524,105.56
7526,102.33
7527,95.84
7528,102.95
7529,94.51
7534,109.18
7537,113.58
7538,99.10
7540,92.01
7541,113.06
7545,113.27
7551,119.18
7553,95.74
7554,102.89
7555,100.36
7561,113.13
7562,95.61
7564,94.80
7565,108.71
7566,94.88
7567,114.28
7569,100.81
7570,96.36
7571,115.09
7572,96.23
7574,105.54
7578,113.55
7579,94.41
7586,94.38
7587,85.90
7590,95.53
7593,112.07
7594,97.87
7595,95.00
7600,93.90
7601,83.27
7602,96.53
7603,110.75
7604,94.57
7606,92.15
7608,118.48
7613,80.67
7615,113.07
7616,111.54
7617,121.04
7618,96.22
7619,104.79
7622,98.02
7623,102.20
7624,98.10
7625,104.10
7626,95.73
7627,103.71
7628,77.79
7631,104.74
7632,104.92
7633,97.91
7634,118.92
7635,95.43
7636,112.74
7637,112.74
7639,93.45
7640,80.09
7644,114.71
7645,96.34
7648,103.75
7649,96.96
7650,113.75
7652,107.56
7653,97.37
7655,99.45
7659,110.10
7662,97.42
7664,95.25
7666,95.80
7668,97.08
7669,111.30
7670,94.40
7672,98.43
7673,113.10
7678,93.07
7679,82.59
7680,104.33
7683,94.74
7685,118.02
7688,98.14
7690,111.04
7692,94.38
7693,95.74
7695,112.56
7696,97.58
7698,95.81
7699,109.87
7702,95.48
7703,113.82
7704,97.52
7707,113.26
7713,81.85
7715,103.12
7717,104.91
7718,94.88
7719,99.58
7721,111.53
7722,93.95
7725,96.61
7727,95.73
7730,78.69
7733,90.44
7735,99.20
7740,110.50
7741,110.31
7742,91.36
7744,109.29
7747,95.41
7750,79.32
7752,111.22
7754,111.81
7756,106.98
7757,93.48
7758,101.23
7760,101.32
7761,92.93
7763,103.52
7765,94.19
7767,109.59
7768,94.24
7771,94.03
7773,90.68
7774,108.04
7776,105.11
7779,94.09
7783,95.55
7786,103.53
7787,96.71
7789,92.46
7791,93.09
7793,95.79
7794,105.80
7795,91.04
7799,79.47
7800,103.79
7802,101.03
7805,109.99
7807,99.56
7808,96.38
7811,103.31
7817,108.93
7818,102.88
7819,95.13
7822,93.16
7823,112.13
7825,111.52
7828,93.94
7832,96.06
7833,78.82
7834,109.35
7835,96.24
7837,93.43
7840,90.51
7842,94.01
7843,112.27
7844,91.58
7846,93.28
7850,93.57
7853,111.55
7855,112.57
7858,93.94
7863,108.99
7865,112.44
7866,94.03
7868,92.58
7869,108.92
7871,79.24
7872,100.63
7874,100.44
7877,112.33
7878,94.49
7879,107.83
7881,95.33
7883,95.50
7885,96.87
7886,94.32
7889,94.04
7890,105.36
7891,93.54
7893,92.40
7894,101.72
7896,110.81
7898,99.49
7901,96.16
7902,108.56
7904,110.63
7905,94.23
7906,109.31
7909,95.43
7910,101.58
7913,94.15
7918,111.84
7919,90.61
7923,92.49
7925,93.86
7927,91.26
7930,96.93
7932,94.91
7933,96.69
7935,89.69
7939,103.60
7942,92.21
7943,108.10
7945,102.84
7946,94.39
7948,99.03
7949,109.33
7950,92.62
7951,109.93
7955,101.80
7959,97.04
7960,110.90
7961,94.23
7962,102.90
7964,101.33
7965,95.67
7966,112.09
7967,101.41
7968,97.29
7971,104.00
7974,90.83
7976,103.95
7978,110.10
7982,110.94
7983,96.05
7984,103.40
7986,94.24
7989,109.41
7991,108.92
7992,111.39
7993,94.07
7994,112.41
7995,96.72
7997,93.69
7998,103.45
7999,109.67
8002,94.87
8007,96.00
8009,93.70
8011,95.72
8013,93.83
8015,101.12
8017,111.11
8019,115.24
8023,95.52
8024,110.73
8026,112.85
8027,91.30
8029,94.54
8030,114.09
8031,94.58
8033,92.27
8035,95.44
8036,101.08
8039,105.17
8042,93.74
8044,96.59
8046,83.72
8048,112.05
8049,94.81
8050,102.05
8053,94.51
8054,94.51
8059,94.61
8061,94.32
8062,110.30
8064,110.40
8066,103.65
8067,91.70
8068,94.61
8070,94.46
8071,112.38
8072,95.39
8076,91.73
8080,96.68
8081,107.38
8084,100.48
8087,110.46
8089,94.16
8090,114.76
8091,103.56
8094,114.32
8100,94.26
8101,95.51
8110,96.62
8111,109.41
8112,99.01
8115,114.33
8116,96.78
